,Price,Returns,Lagged_Returns
others_cr,1.0,0.10615399727824734,0.2658866454395713
volume_vpt,0.9826197529686201,0.12844282572418883,0.3153558975862356
trend_ichimoku_a,0.9432484083203796,0.08423526720484792,0.1424916970499272
momentum_kama,0.941601871869665,0.11372187196415362,0.15081299502026604
trend_ichimoku_base,0.9391992844858986,0.06482266038960417,0.14860705256793508
trend_ichimoku_conv,0.926379429408121,0.09888372505820495,0.1341812458805438
trend_ichimoku_b,0.9226975460061955,0.07605473019957819,0.2154502244745204
volatility_dch,0.9214371306165922,0.0774705096248556,0.22114933775398882
trend_ema_fast,0.9176788935499116,0.1471264808050378,0.1141752341387787
volatility_dcm,0.9141607545024132,0.07268364571737285,0.1274651912008036
trend_sma_slow,0.8951392267053219,0.1253797863333448,0.06325074377709725
trend_ema_slow,0.8926143710033708,0.13401804829849956,0.0849701853132004
momentum_tsi,0.8920233924308413,0.15240519232220986,0.09930152960467298
volatility_kcc,0.8844697103484318,0.1630354794144445,0.08907961484670664
trend_sma_fast,0.8839931163900687,0.15596688370681133,0.0930039192515508
volatility_bbh,0.8818312456585193,0.16412972664447756,0.17885492003560816
volatility_kcl,0.8815752348212896,0.16243786485954842,0.06679570565922657
volatility_kch,0.8805289518759756,0.16237938469140092,0.11292648611154558
volume_obv,0.8735974554299326,0.022339952227957177,0.13826686464289328
volume_vwap,0.8734643321707839,0.1646429736670126,0.11049398971485722
trend_psar_up,0.8732656226987603,0.19273404480040207,0.09066995301105793
volatility_bbm,0.8637526951513774,0.12759545128517397,0.06278526211592547
trend_vortex_ind_pos,0.8636460523855112,0.08506968059058885,0.19638499332040635
trend_mass_index,0.845949649806539,0.15331037610728923,0.06345452955800175
trend_kst,0.8412970088545713,0.1630000315223446,0.09370911301701416
volume_fi,0.8178495902743507,0.249060140245473,0.30260910529906726
trend_kst_sig,0.8027798170728295,0.13047054422674503,0.053634341545651304
trend_aroon_up,0.8006249394505501,0.08171644063224977,0.2350993179820292
momentum_ao,0.7953621044850501,0.2494968931575593,0.21228002967163387
momentum_pvo_hist,0.7873930412073352,0.10825108607918058,0.19354326107042452
momentum_stoch_rsi_d,0.7821962295515817,0.04370067665618539,0.08496546514529175
volume_nvi,0.7800460507273295,0.028678111325386543,0.02838138587119511
trend_macd,0.7691041098486607,0.1678440863418139,0.21887069853129626
trend_adx_pos,0.7669929138995416,0.2889486214751068,0.11179202836085723
momentum_stoch_rsi_k,0.7622397728421044,0.09369230100090944,0.027201050626139027
trend_macd_signal,0.7547069098006084,0.2064789799707884,0.12617535199601873
volatility_dcl,0.7539474809283356,0.05528512693779264,0.0004287040274383175
momentum_ppo,0.7404501553415056,0.16503572312987044,0.21795802065718314
momentum_ppo_signal,0.7393010322920242,0.206845366837876,0.12591837631911623
trend_trix,0.7260484229303653,0.2017201812784017,0.11914480058792723
