,Price,Returns,Lagged_Returns
volume_obv,0.9302039995819793,0.21070549623884086,0.002120314618580546
volume_fi,0.8306017701455636,0.23043427446407985,-0.13591407769120073
volume_vpt,0.944914243087163,0.14830579907003574,-0.13444935847580688
volume_vwap,0.7599894267044965,-0.07066181525279579,0.0028222115549482348
volatility_bbm,0.7409936289234992,-0.03544681158044565,0.05823723317746463
volatility_bbh,0.7954949924088496,-0.06400238553068707,-0.09610081711544527
volatility_bbp,0.7242618353075164,0.4820268449991079,-0.2015791902788231
volatility_kcc,0.779079984986177,-0.0916773010163692,-0.0030160436050783133
volatility_kch,0.8041444033472733,-0.09655853451336846,-0.038581009720268684
volatility_kcl,0.7294817998541523,-0.08414075412716715,0.02753552863929727
volatility_kcp,0.7116477784387037,0.48504448099801317,-0.12144393025769498
volatility_kchi,0.7668270686609965,0.2769483819823289,-0.08313321605223695
volatility_dcl,0.7296666609766287,0.11811255823117266,0.18395119713476188
volatility_dch,0.8888626512374321,0.027866957070025577,-0.07628245452840451
volatility_dcm,0.8932305148984131,0.07141240779954629,0.035510472977804644
trend_macd,0.8010139640906991,-0.08553107339062938,-0.16425525105919458
trend_sma_fast,0.7702505005001202,-0.08154376110799909,-0.002715521281419945
trend_sma_slow,0.8194574337446897,-0.017947011458356678,0.0666453142375108
trend_ema_fast,0.8690027477648741,-0.048610658450368854,-0.011833315717713299
trend_ema_slow,0.8240028508223433,-0.034513885321777696,0.03265642468075279
trend_vortex_ind_pos,0.7933268273801706,-0.11167792559320609,-0.07489205130432082
trend_kst,0.7079748813424439,-0.09953929055277606,-0.012939294180570299
trend_ichimoku_conv,0.8545239890302185,0.019082787763885337,0.01794963756921746
trend_ichimoku_base,0.9057196772867353,0.04566238603305376,-0.028941635183004008
trend_ichimoku_a,0.888436976576569,0.03156493185793488,-0.0032088120501800634
trend_ichimoku_b,0.8901402356511109,0.03193741930790374,-0.06970522107966642
trend_stc,0.794115711220481,0.08870941644351163,0.09118238285742622
trend_adx,0.7026409996169612,0.07233003577637048,0.08903019866379257
trend_adx_pos,0.7553748619455524,-0.18024150772110595,-0.03357906493581009
trend_aroon_up,0.8517123501928588,0.008858968489816606,-0.05068584191842078
trend_aroon_ind,0.7719893513261241,0.03278781598049301,-0.020079629393669383
trend_psar_up,0.7552036360287899,-0.009437780325398715,0.1748744753293067
momentum_stoch_rsi,0.8790586832894607,0.36761673863966693,0.15042781887681428
momentum_stoch_rsi_k,0.8943291794628604,0.0027319159841055728,0.09070633115254997
momentum_stoch_rsi_d,0.878138027198329,0.025380990343123043,-0.015683739163715463
momentum_tsi,0.7990841915180792,-0.049699961151603515,0.04370053261142186
momentum_ao,0.7928021873885835,-0.14006994833860523,-0.12500541490680833
momentum_roc,0.7354113738801717,0.21613031250124048,-0.002215015620431568
momentum_ppo,0.7912393676169083,-0.08766536715417717,-0.16844215856098432
momentum_kama,0.8843452614232694,-0.004728013133293226,0.01452267790709804
others_cr,1.0,0.25596851617363287,-0.13198043067519494
