,Price,Returns,Lagged_Returns
volume_adi,0.9092585376898229,0.21485504192868213,-0.2782430102964668
volume_vpt,0.9777304901091335,0.05172274891405315,-0.25275328551360954
volume_vwap,0.8480318720851457,-0.17434078049207655,-0.05367010268486372
volatility_bbm,0.824001726428631,-0.1769875010111334,0.0008803746105618682
volatility_bbh,0.8756459957442864,-0.20669647973516814,-0.14674205556031067
volatility_bbl,0.7313436317160716,-0.14670531798667322,0.0815286460472107
volatility_kcc,0.8452229456283428,-0.2214655988874504,-0.018091499518883697
volatility_kch,0.8553027016314659,-0.21624270359614767,-0.04193115189102126
volatility_kcl,0.8287992811082622,-0.22398106734514542,0.0026863083123250253
volatility_dcl,0.7348508565942385,-0.08599695670035751,0.016994842400081735
volatility_dch,0.9177121495069902,-0.12608956507897692,-0.10740950656923068
volatility_dcm,0.8525743513398979,-0.10753999147818613,-0.03380827255341058
volatility_ui,0.7284476933110684,-0.14561843222250004,0.036342516589172535
trend_sma_fast,0.8477956274723606,-0.2017554144772028,-0.021836472839500243
trend_sma_slow,0.8523457787399668,-0.17437041255134408,0.005112785803379136
trend_ema_fast,0.8856531391626213,-0.1935199320197866,-0.03318213727044736
trend_ema_slow,0.8672540597770965,-0.16711461050964377,-0.010940961556664894
trend_vortex_ind_pos,0.8685518948301798,-0.1424725772892171,-0.12924534563435783
trend_mass_index,0.8298064081698918,-0.18114574128580088,0.004943812235414707
trend_kst,0.808245376383859,-0.20585119306457494,-0.03013252462857406
trend_kst_sig,0.7796025448869424,-0.17132615528402256,0.008273431479435558
trend_ichimoku_conv,0.8889393252775397,-0.13611679128435472,-0.026053358672995755
trend_ichimoku_base,0.8377689107559461,-0.10757632741254484,-0.05808824238115615
trend_ichimoku_a,0.897724630804971,-0.1269693537091504,-0.043227635980592996
trend_ichimoku_b,0.9177121495069904,-0.12608956507897723,-0.10740950656923087
trend_adx_pos,0.7801737784115376,-0.2084765637889392,-0.021356567061539794
trend_adx_neg,0.721923464346598,-0.18777851606033483,0.031829691795098494
trend_aroon_up,0.924649199258348,-0.08669516347979668,-0.19637486162187623
trend_aroon_ind,0.7771224717860903,-0.040197683077791736,-0.17845967733264786
trend_psar_up,0.8120994423945818,-0.21868840006048076,-0.00405112835702276
momentum_stoch_rsi_k,0.762427307745261,-0.07593909549882935,0.05055531289548126
momentum_stoch_rsi_d,0.7933935627765047,-0.0270263599456635,-0.08438987978127908
momentum_kama,0.9047047415507351,-0.1688886900889948,-0.035027398350028854
others_cr,1.0,0.10731358391176057,-0.2314001445592997
