,Price,Returns,Lagged_Returns
volume_obv,0.9286093688214829,0.0028906467138742676,-0.0062765048238419465
volume_vpt,0.9318377772739823,0.008264760595462406,-0.0015231087218619663
volume_vwap,0.9964699346590269,-0.015392082581608036,-0.02037427860768696
volume_nvi,-0.8552183361546366,0.005717074707265328,-0.01340581639057391
volatility_bbm,0.9937763414100433,-0.019190004241232655,-0.021295513586109
volatility_bbh,0.991002813298016,-0.019752149268885324,-0.022577446160213965
volatility_bbl,0.9914127092441992,-0.018438174553668536,-0.019706257609863994
volatility_kcc,0.9971886589877962,-0.016281310921952705,-0.01968988175533791
volatility_kch,0.9971434232628094,-0.0157336143692336,-0.019300220633952585
volatility_kcl,0.9969845854867941,-0.016851615011999877,-0.02009358417859842
volatility_dcl,0.9929287392773977,-0.015070862627641088,-0.020007483867863298
volatility_dch,0.992278706988174,-0.013861112968505273,-0.0209155190192588
volatility_dcm,0.9943658932752657,-0.01444870908722148,-0.020530819659412235
volatility_atr,0.8692583632376831,0.0035620808513079564,-0.005942887826186702
trend_sma_fast,0.9966912580631392,-0.01659932875307594,-0.020210982016669994
trend_sma_slow,0.9915833708804531,-0.02000937650252007,-0.021749135212156743
trend_ema_fast,0.9975562130154833,-0.013843947919392096,-0.020116103628591713
trend_ema_slow,0.9939302203770772,-0.017862718998208363,-0.02099325404529153
trend_ichimoku_conv,0.997781700433884,-0.010685875020943038,-0.01934064799986434
trend_ichimoku_base,0.9923780643874193,-0.01579426604984678,-0.02118301406328705
trend_ichimoku_a,0.996046964402524,-0.013249964209601135,-0.02028041521719266
trend_ichimoku_b,0.9855014801901982,-0.015937982508403708,-0.02008143617060768
trend_visual_ichimoku_a,0.9651663533020075,-0.018457064350725815,-0.01912513123081364
trend_visual_ichimoku_b,0.953077592905439,-0.02307383709462079,-0.02418084178351401
trend_psar_up,0.990066181959044,-0.026338311665498323,-0.02223140625583431
trend_psar_down,0.9901311267878222,-0.023366006448028713,-0.019210273103648152
momentum_kama,0.9972393900641661,-0.013989691692727972,-0.020451994064495625
others_cr,1.0,0.02016465489470067,-0.0189260397147327
