,Price,Returns,Lagged_Returns
volume_adi,0.33890844002893455,-0.0010111526013384543,-0.029085777181007463
volume_obv,0.8885354388534674,0.045641187794675936,0.03043457630463234
volume_cmf,0.3202122930228159,0.12562732917746194,0.0038282887616742814
volume_fi,0.4122341152501482,0.27917619791855913,0.023557473217476307
volume_em,0.11197631984588444,0.5484041299708363,0.015088455070390045
volume_sma_em,0.10474169798596607,0.1643120881648213,0.033415914379567466
volume_vpt,0.9279195643348063,0.04037764279829203,0.022158947608681475
volume_vwap,0.9894318562640801,0.014092417162902921,0.008110577055098427
volume_mfi,0.17093592058149507,0.16902509989683556,0.022520289353666796
volume_nvi,-0.7481125326829153,0.0018298115955001644,-0.030405790515760582
volatility_bbm,0.9803553633574459,0.008887316415442712,0.005591142964205681
volatility_bbh,0.9710053310466955,0.011670137924009274,0.008854401351517709
volatility_bbl,0.9722145063694287,0.009222961452945341,0.0053896564011392456
volatility_bbw,0.14363059756506663,0.02955043322874604,0.023496120401413273
volatility_bbp,0.19492197445840742,0.42399899746922476,0.037044389443825675
volatility_bbhi,0.04779349534944735,0.2973323686188196,0.005648741945794334
volatility_bbli,-0.08921327656845306,-0.255291766244722,0.0035943344718491407
volatility_kcc,0.9903512383825315,0.01183635322316667,0.007266726938165083
volatility_kch,0.9894525952173888,0.012928816011846611,0.008711242351652406
volatility_kcl,0.9899688332729889,0.011329143101075535,0.006678256414999812
volatility_kcw,0.08667898348998611,0.02016350984548834,0.017889727754147728
volatility_kcp,0.18509607291612892,0.49489521174184525,0.028563073171023842
volatility_kchi,0.1424042317828674,0.3570796050020603,0.012923120855633585
volatility_kcli,-0.10828025642107096,-0.32672754808458726,-0.0012721916949419948
volatility_dcl,0.976252120721746,0.01441901854660779,0.008147664305873048
volatility_dch,0.9750782790689001,0.01561456641195127,0.008247327289816357
volatility_dcm,0.9836102386106788,0.013862942428404136,0.006284132325279164
volatility_dcw,0.16753369420443107,0.03469341314012524,0.017566997698741666
volatility_dcp,0.25918979130531583,0.40028440349113925,0.027757136967199038
volatility_atr,0.9065522180456349,0.0315891698134893,0.02831700201373839
volatility_ui,-0.0957713222342577,-0.06298975547927721,-0.022510229455571074
trend_macd,0.43838837600239844,0.08825090710064262,0.04450256495037776
trend_macd_signal,0.4497769405120559,0.04728439754326266,0.03494112392490797
trend_macd_diff,0.004851998437623107,0.17559801090977206,0.03355814080140155
trend_sma_fast,0.9889218258086211,0.01133691150853979,0.006612530345297225
trend_sma_slow,0.973353314907165,0.00630694836969542,0.0035491481517539213
trend_ema_fast,0.9920751001598691,0.015221504605211707,0.006120735507234692
trend_ema_slow,0.980452172354436,0.0098247939954757,0.0050754565123352705
trend_vortex_ind_pos,0.20409499587391394,0.16727164009028336,0.031592300227613467
trend_vortex_ind_neg,-0.25981586700208076,-0.18234148594903613,-0.029942813114536993
trend_vortex_ind_diff,0.24107523031526587,0.17893005578385904,0.03206703912628667
trend_trix,0.36404659669272044,0.03633136872555818,0.023983355308054326
trend_mass_index,0.1427470762458466,-0.006596323856306438,-0.011987276367146481
trend_dpo,-0.10836944520982701,-0.07228751939908233,-0.017321194615896585
trend_kst,0.3355013243529528,0.044422339583137876,0.02577463780767923
trend_kst_sig,0.340847688400281,0.020009840580070208,0.015899238050993837
trend_kst_diff,-0.0202353905249325,0.08881147899658155,0.040510319339261365
trend_ichimoku_conv,0.992835653347273,0.01891515105650778,0.00927125974614903
trend_ichimoku_base,0.9780183042849354,0.012357220351570736,0.005972884331101053
trend_ichimoku_a,0.9879356073907674,0.015430799519713517,0.006874069551306196
trend_ichimoku_b,0.9601101263662117,0.015928220432671125,0.010995947804027592
trend_stc,0.03360388826699458,0.12625537517644847,0.03907526983654765
trend_adx,0.015259469634355862,0.032902909674368375,0.02805851451263087
trend_adx_pos,0.4421527410799005,0.2201592683782676,0.0428722540214122
trend_adx_neg,-0.0029945840045845734,-0.20522387693786168,-0.03237348193687705
trend_cci,0.20061768428173182,0.3309385357167163,0.040008666373020536
trend_visual_ichimoku_a,0.9027462047464981,0.007424368138647148,0.00846779775804954
trend_visual_ichimoku_b,0.8851228732887735,0.008387607456800726,0.008404389180384875
trend_aroon_up,0.2843734801514301,0.13103757841531294,0.04177780264860787
trend_aroon_down,-0.16568260594525738,-0.06443210137963505,-0.02664562394128802
trend_aroon_ind,0.26562417725700976,0.10552387963597169,0.042282501248059524
trend_psar_up,0.9671327046576293,0.004475211452264039,0.008329898859469671
trend_psar_down,0.9679225353077339,-4.5519033497697226e-05,0.007440495885575448
trend_psar_up_indicator,0.00013260283394350887,0.17448134702400847,0.040014326759522684
trend_psar_down_indicator,0.004452069616231,-0.18012402077384507,-0.0369766933749279
momentum_rsi,0.32775546325552585,0.34359448763993317,0.03748915420230176
momentum_stoch_rsi,0.026833512934216788,0.5237621578465803,0.02485627776757194
momentum_stoch_rsi_k,0.034661553472721714,0.21098426539047968,0.025855127297934696
momentum_stoch_rsi_d,0.03891812518308448,0.09071559713921104,0.019884766957147002
momentum_tsi,0.38081784982610345,0.09183073113198124,0.03511257582099954
momentum_uo,0.24030758056321713,0.25451021908677113,-0.006090953212301483
momentum_stoch,0.23357507330009586,0.4579567926896081,0.030529459774006087
momentum_stoch_signal,0.2505963423827859,0.18030219956435592,0.024544055301346443
momentum_wr,0.23357507330009586,0.4579567926896081,0.030529459774006087
momentum_ao,0.38991494195405163,0.07252461745732702,0.04561178382019065
momentum_roc,0.19684688599362024,0.28469426517966456,0.046321260290827726
momentum_ppo,0.36064945899568157,0.09185685307462933,0.0350736023796032
