,Price,Returns,Lagged_Returns
momentum_ppo,0.13306763968788668,0.09194484940216201,0.027142341587992645
momentum_ppo_signal,0.13999058178455598,0.03797300163665643,0.023285821908235197
momentum_ppo_hist,0.0003530705631530759,0.19998967286111835,0.017980638213309513
momentum_pvo,0.01801993972159376,0.088383928850438,0.03187541816886766
momentum_pvo_signal,0.027174099678737813,0.04766166675200404,0.030973313537800366
momentum_pvo_hist,-0.00523836504991285,0.09084681603832695,0.014005675542749691
momentum_kama,0.998544086225561,0.009015031197252455,0.005988559217350905
others_dr,0.02620767792514109,1.0,0.041113907361805216
others_dlr,0.02544200398161243,0.9996155207893599,0.04098268356998912
others_cr,0.9999999999999993,0.026207677925141087,0.005791105072010382
