Date,index,Close,High,Low,Open,Volume,SMA_20,EMA_20,MACD,MACD_Signal,PSAR,CCI_20,RSI_14,Stoch_K,Stoch_D,WilliamsR_14,ROC_12,BB_Upper,BB_Middle,BB_Lower,ATR_14,KC_Upper,KC_Lower,OBV,AD_Line,CMF_20,VWAP
2015-08-18,0.004930156121610517,0.07165742980475276,0.06758213509733363,0.0719754005366765,0.06537111608491925,0.021766639580518294,0.04118113435788456,0.0424576793439323,0.5925006556675618,0.5490383224176184,0.05349378492250767,0.7142397348454976,0.7699247005655436,0.9781641138660229,0.9421508233175687,0.9781641138660231,0.7166531674983493,0.04406851476556922,0.04118113435788456,0.042055148809795495,0.07901824283600828,0.03841769714991361,0.04317906472393157,0.29267962428411975,0.8581612691146189,0.7081146112933208,0.045499998485589443
2015-08-19,0.005341002465078059,0.07078114018187226,0.06793424558400635,0.07582602305353953,0.07052339936265145,0.01919069622710869,0.0424461447998733,0.04404453782593315,0.6003794714287491,0.5584990002641537,0.05589236029988032,0.6803651886712119,0.7514448917931704,0.9377060358607537,0.9398506662581686,0.9377060358607539,0.7109789198034251,0.04705916954562184,0.0424461447998733,0.0414809499005363,0.07176920510665641,0.03951007930297307,0.04450931577634787,0.28812299906720307,0.8557313477130792,0.722291070473193,0.04804450071921157
2015-08-20,0.005751848808545604,0.06516884159571568,0.06699720798805026,0.0698024933453324,0.06992552121627799,0.026676211201283967,0.04366621705995849,0.04492554122456155,0.5999072436103319,0.5659600167523321,0.05852462645711409,0.6089185538982762,0.6405728083736125,0.7589768728712682,0.9027483340644168,0.7589768728712682,0.6677957809070274,0.04840760596399285,0.04366621705995849,0.04251524616567576,0.07887796539844308,0.040824468644855505,0.04562941343899146,0.2817890185167809,0.847518072095818,0.7109755217088557,0.05006792688682704
2015-08-21,0.006162695152013146,0.06388434639306628,0.06519510577901466,0.06776254097074891,0.0659806592795934,0.040152086667862574,0.04471858828453029,0.045595678632941616,0.5973659190739635,0.5713501729570994,0.06084102067547986,0.5748789369950472,0.617011649585472,0.7180708610279546,0.814338878862007,0.7180708610279547,0.6200136960879794,0.049421987634213016,0.04471858828453029,0.04356113249347582,0.08607133497429081,0.04223964168916611,0.04645130905161604,0.27225533571249777,0.8384066288286975,0.6522434215064056,0.05162955042791323
2015-08-24,0.006573541495480688,0.052179994245226013,0.05506283518182836,0.05738166813230455,0.057254202491016204,0.05328143112243641,0.045220775263621504,0.04504512251848969,0.5824741943114294,0.5722714674934071,0.07782791161016223,0.4598205397599449,0.4395625263625287,0.27649498628388247,0.5895836880639599,0.2764949862838826,0.5056014954420494,0.04923269321791601,0.045220775263621504,0.04475642609859942,0.10336521546193728,0.043183027862700174,0.04676953311380844,0.2596042307305456,0.8177092946197109,0.528563765089291,0.05212450575552474
2015-08-25,0.006984387838948234,0.05079943029919165,0.05231786370233388,0.05332579785073832,0.051145565581770025,0.04457734605571562,0.04562141768201616,0.04441054387581861,0.5687350214650533,0.5698801075820343,0.07739397374427681,0.4247745167130709,0.4222421139466642,0.13968884855771993,0.37907873937532593,0.13968884855772012,0.5146413355324596,0.048998909919593936,0.04562141768201616,0.04579559922459603,0.11266043105042017,0.043973876948471324,0.046836954054542246,0.24901981749525265,0.8115031925364,0.5124915830574918,0.051546583632943066
2015-08-26,0.007395234182415776,0.051951908901342214,0.054346755533993485,0.05048312644630315,0.04757729015867346,0.03651938156193852,0.046052215962274434,0.04395031353445761,0.5586707278415395,0.5656753903357045,0.07638475666984323,0.41950237162583076,0.4399037047860551,0.26555038419913096,0.22526049000582363,0.26555038419913113,0.5049624902015949,0.04876446887769681,0.046052215962274434,0.04689547602602695,0.13463810384587033,0.04500477601105024,0.04670397958574035,0.2576909533916288,0.811883667642578,0.4846324125850681,0.05138458118534861
2015-08-27,0.007806080525883318,0.05169982368753567,0.05147055589514743,0.054569156553534226,0.05437324563547413,0.05978162982307797,0.04663071671295743,0.04350899827712135,0.5501501245324155,0.5603714839198874,0.07476464120841497,0.41454478188686483,0.436337315629311,0.256657714856917,0.2185175147828091,0.25665771485691713,0.4739724949372549,0.04813693669918384,0.04663071671295743,0.048695776136898516,0.13597256677364228,0.04569433649054422,0.04709771349052161,0.24349644586899796,0.8067641360359777,0.5071282393992972,0.050724253149913245
2015-08-28,0.008216926869350863,0.05124365299976813,0.050766411935910805,0.056005559879097166,0.053667939634084894,0.031159767011433116,0.047000592517855766,0.04306462463673755,0.5427253523134592,0.5544377457817693,0.07324173267467238,0.4078164495069993,0.42949613329243164,0.24056563619561158,0.25280699265399303,0.24056563619561178,0.41177779418876065,0.04778595392091112,0.047000592517855766,0.049794886280039585,0.1313531890098728,0.046258914569187126,0.04743564766918551,0.23609789302665865,0.798882046512452,0.452463020244521,0.0505478956487429
2015-08-31,0.008627773212818405,0.05042738036761807,0.04849890353254627,0.052788722419596035,0.051396689182931055,0.04192305340081729,0.04733569631482942,0.04258189101954285,0.5358719526368,0.5481302432066183,0.0718101986529544,0.37407085053852923,0.4167048091837169,0.21177044229590244,0.23452641323641818,0.21177044229590247,0.43674912181976955,0.04737524103365426,0.04733569631482942,0.05088654149466598,0.12958161224995168,0.046773760153376365,0.04752910752733974,0.22614371314513537,0.8014845466071092,0.47183525439581253,0.05009498529725559
2015-09-01,0.009038619556285947,0.0472280557163387,0.051028914675830817,0.05266188021681051,0.047332175901183826,0.03392413475743749,0.047511090335297546,0.041828907299911566,0.5270838619294159,0.541083201921998,0.07046455667253942,0.3627686448326592,0.36781014758296715,0.09890965283264273,0.18090556736432267,0.09890965283264297,0.3562093127509204,0.04706484058642807,0.047511090335297546,0.05155658678390895,0.13525980049022557,0.04736790704672772,0.04758739758427549,0.21808879079794813,0.7870849203017578,0.40506443242175044,0.049186217901832585
2015-09-02,0.009449465899753493,0.05375868698754932,0.05213298966396035,0.05483477327352787,0.04777460714657289,0.04276225390456015,0.0477858859594254,0.04179313102228649,0.5269261031585953,0.5354096473842795,0.0691996532109494,0.40175355080092967,0.48629148235946595,0.32928708597858475,0.2110632702439283,0.3292870859785849,0.4191426672140873,0.04692364073436722,0.0477858859594254,0.05224954367491996,0.1411417073435639,0.04787931199834117,0.047694758198523146,0.22824222984819306,0.7917265286783187,0.40829838943026114,0.04882659761286734
2015-09-03,0.009860312243221035,0.0554151282262314,0.05148237223370805,0.058244607536551474,0.0521257541838579,0.025719850104387387,0.04798466431057391,0.041924486465118205,0.5284993038595016,0.5312290199372718,0.0680106439570547,0.41932158162089345,0.5129590952516386,0.38772043872457923,0.2708712166530959,0.3877204387245793,0.3844112321466343,0.04692547639308897,0.04798466431057391,0.05264330329355704,0.1320224534232644,0.048098087663655975,0.047845981345772226,0.2343491327022656,0.7985999513429581,0.4138634968082221,0.04825286576727861
2015-09-04,0.010271158586688577,0.048434559999700755,0.05147052594616902,0.05376639522682941,0.05395481939865843,0.027551656773193784,0.047956347805371446,0.041353364900320155,0.5224932181226091,0.5265169384284973,0.06689297525839372,0.36162899750007005,0.40514635313032454,0.14147083081643855,0.2853383760940325,0.14147083081643863,0.340278289908878,0.04696049247528322,0.047956347805371446,0.05255073657067516,0.13573253538954955,0.04846008089794834,0.04759745310119029,0.22780728698000213,0.7874326486797181,0.3914057767323836,0.047821992706149064
2015-09-07,0.010682004930156119,0.04751006284589315,0.04491238110120377,0.052987676312695575,0.046973438810897716,0.019975483708716192,0.04775724809943949,0.04074525756002906,0.5168701511331695,0.5214669066455614,0.06584236668165244,0.3260762284741916,0.392287345919622,0.1088578608905694,0.21041129710189171,0.10885786089056948,0.37172601336097233,0.047157352719616685,0.04775724809943949,0.05195089925038976,0.12321460996126443,0.04825597901842282,0.04745254183506098,0.22306432238350826,0.7824290496677726,0.3757814284797193,0.04688014350642006
2015-09-08,0.011092851273623664,0.047576348200917995,0.04540793471552146,0.05187741509235205,0.04601735888449898,0.020299804396994595,0.04736399861650553,0.040201616921204,0.5126342118267447,0.516462362191475,0.0648547946195156,0.3312767964721419,0.39354831033005944,0.11524103167928883,0.11779160909426842,0.1152410316792889,0.38111570705263864,0.04730703408722037,0.04736399861650553,0.05101339704449209,0.11598480153300017,0.04782997485836993,0.04735608587552792,0.22788429345277875,0.7806123129760283,0.33066546909429806,0.04596304134669987
2015-09-09,0.011503697617091206,0.04871067971527704,0.04658934314792196,0.05435185419697014,0.048163034897319046,0.023221779143674837,0.046613489610946135,0.039821870143498195,0.510636060541883,0.5120037496336999,0.06392647688110698,0.3616588678838361,0.416095534391406,0.16806828983355415,0.1268324697694802,0.16806828983355426,0.4743009154955332,0.046640563723408024,0.046613489610946135,0.05020863449938895,0.107000075139629,0.04686663848751954,0.047108916739217244,0.233398056120663,0.7731791246447839,0.2580978044167289,0.04504392339493546
2015-09-10,0.011914543960558749,0.048188535359107054,0.04712646103215673,0.05229986847491769,0.045658705629638086,0.03027028669508271,0.04605837674182506,0.039426680408786885,0.5087036578890859,0.5079968534889395,0.06305385820700288,0.3603718819349562,0.4072649451011301,0.2476181413197882,0.1739990942882585,0.2476181413197882,0.48074477427046197,0.046383605216268775,0.04605837674182506,0.0493693899703585,0.10451597544855828,0.04594654988121327,0.047118877483485144,0.22621070084986922,0.7686941335744112,0.24041596698262974,0.043755141858227264
2015-09-11,0.012325390304026294,0.04898073885764048,0.04592095697862558,0.05394141225398669,0.04619653520148531,0.018084744739224796,0.04512784869253261,0.039147430048183884,0.5082018247451688,0.5046770696818839,0.06223359665334499,0.37006044582208386,0.42457603218519946,0.31271968540710154,0.24112494242031687,0.3127196854071016,0.4780752954326847,0.044798243171525864,0.04512784869253261,0.04915638080694745,0.0944087671400683,0.0448080791209135,0.04663075355785634,0.23050472973475397,0.7670057550660252,0.20179814222260062,0.04330721162420781
2015-09-14,0.012736236647493836,0.04893876505916078,0.0455152501013848,0.05423115577073995,0.04840811185657723,0.01804666016571854,0.04430871890033605,0.038890626224067415,0.5079652572802811,0.5019673764675524,0.06146255079290658,0.3726545383206317,0.4237612603566543,0.3099121430349966,0.2893397178845525,0.3099121430349967,0.4796583446926543,0.04343387769907092,0.04430871890033605,0.04893660841481812,0.08311459108517072,0.043924251834023265,0.045972114172369793,0.22621974362382385,0.765004422616882,0.19218227545079852,0.043152198793285024
2015-09-15,0.013147082990961378,0.047210116419628745,0.04478723109336241,0.05338618958902325,0.046812213439056505,0.015668724800622036,0.04305539973596717,0.03848741839295361,0.5061977601549636,0.4993971646167172,0.060737767684094446,0.35362330061536074,0.38957472826657014,0.13581411584863132,0.2513359139662119,0.13581411584863146,0.46991385682392317,0.04004073597391111,0.04305539973596717,0.04995022233247198,0.07292333023726164,0.04258796923464947,0.0450642209876172,0.22249937278899257,0.757759107421778,0.13535910871936363,0.042952348962046416
2015-09-16,0.013557929334428924,0.048782748588739266,0.045515269451393,0.05399579869231641,0.04721271326294463,0.01994859513684296,0.04192762731637101,0.03827805198387546,0.506659459242239,0.4974461235438359,0.06005647156181115,0.37256561555941914,0.4290526797666623,0.2736628295347324,0.23805992425130376,0.27366282953473253,0.48811611927365894,0.03595070927721761,0.04192762731637101,0.051934261967491124,0.0650564125344607,0.04142731706810904,0.043962781413227625,0.2272359529821696,0.7554460908346314,0.1362047839147792,0.04261634113757812
2015-09-18,0.013968775677896466,0.04889066142377446,0.04802139379443199,0.05374822296913412,0.048408014621045325,0.02787979273180555,0.041093108003383505,0.03809929145493829,0.5073501274273196,0.4960425551216272,0.05941605320686477,0.40401648897005227,0.43181653362975625,0.28312190444875773,0.22895353501472265,0.28312190444875784,0.5135623135734623,0.03290831093840563,0.041093108003383505,0.0534188295269824,0.06408717785856843,0.04040310248253842,0.043237547523863495,0.23385571107227493,0.7485181627089537,0.14144489286365108,0.04240801183004439
2015-09-21,0.014379622021364008,0.048866765449392446,0.044572447674194104,0.0530482127725172,0.046614995120238534,0.012590846298950457,0.040323214735249524,0.03793519383414984,0.5080762267851358,0.4950850324615837,0.0588140599532152,0.35056365593452754,0.43125088111086984,0.2810273082707483,0.27831359756980567,0.2810273082707484,0.46366328208257623,0.029109865037181548,0.040323214735249524,0.05581373354195224,0.05558423264752049,0.039243373124067116,0.04268346045832905,0.23086614951238338,0.7517449277008984,0.17116831568250807,0.04234224151871668
2015-09-22,0.014790468364831553,0.04595568166011499,0.04639842259385052,0.04783361559169974,0.047511580655551,0.023632488453072982,0.040004118312462755,0.03749898986625172,0.5058408528059343,0.4938100219752828,0.058248186294784565,0.24891533987538284,0.3646420270761319,0.27892417643476974,0.2801020054119452,0.27892417643476974,0.42945850235538413,0.028970631967784988,0.040004118312462755,0.05532254689073396,0.06694290080162882,0.0388705369741606,0.042220751747785557,0.22525486831917418,0.7504348864744986,0.23018838488919074,0.04208403410607697
2015-09-23,0.015201314708299095,0.04665784235662929,0.04464994335209138,0.050561560585951126,0.04473812848173542,0.0139479016206201,0.039791795123506835,0.037173731461298654,0.5050413063036195,0.49260795766918164,0.05733161685540589,0.29491933998128883,0.3859408823375724,0.3392123312061221,0.2991679520198591,0.33921233120612215,0.4870165616765402,0.0288885159665071,0.039791795123506835,0.05498483142360183,0.06522998910278888,0.038372811028376475,0.042225730488975544,0.22856664812619407,0.7496250491201287,0.2376217824834047,0.04145421328650495
2015-09-24,0.015612161051766637,0.05239000176501207,0.048498797111080016,0.052649784344450445,0.04488155658835963,0.026732486438701086,0.03981425444953429,0.037446022925626876,0.5105691709723829,0.4929049953296175,0.046791068302551364,0.5183443680709069,0.5347227929770747,0.729503243719008,0.4516114033271375,0.7295032437190081,0.5384104817165034,0.02896187509998166,0.03981425444953429,0.05495368713900933,0.06856004357115725,0.037910432246098136,0.04258554339853754,0.23491399062882828,0.7590681715651582,0.2709782836422626,0.041119025818068755
2015-09-28,0.016023007395234178,0.053986633804045336,0.05195981680419559,0.05863697647886801,0.05187476973788008,0.026875082167410566,0.0399314903559565,0.037850194719037555,0.5167215720494268,0.494543520861751,0.04702722225656131,0.7054934183586212,0.5692116952528394,0.8112184954948708,0.63254593446909,0.8112184954948709,0.5502245748841126,0.029389934688719033,0.0399314903559565,0.05474445434675901,0.0648720473177622,0.03784570756307354,0.04288768581624797,0.24129519095952529,0.755147967477062,0.26176010857281257,0.04144958911341173
2015-09-29,0.016433853738701723,0.05333243821552969,0.05375003649888416,0.05747219439072643,0.05060170819585563,0.03776608927319259,0.04003857429192631,0.03815121255629694,0.5209692392312293,0.4968215307403688,0.047627055276665886,0.6816801698797252,0.5512762141337256,0.6871835727143129,0.7508263879301366,0.687183572714313,0.5362754641013865,0.02971323135663967,0.04003857429192631,0.05462333234744038,0.06956060163404212,0.03803430354033843,0.04292087852018617,0.23232803767388943,0.7467901271536619,0.2626693572902786,0.042163440919852746
2015-09-30,0.01684470008216927,0.05330829981821916,0.05490753831590872,0.057604821508983606,0.057815900075995186,0.03824735837381551,0.040186267885146953,0.0384211761626258,0.5243267073151412,0.49940843067624435,0.048597087840800524,0.6583742427142208,0.5505802680003522,0.6419264268470684,0.7210577623178838,0.6419264268470686,0.5401757546670105,0.030089264215462097,0.040186267885146953,0.05452851603818415,0.07674483311154665,0.03835638739977126,0.043078943599990815,0.22324661219645459,0.7362700287533577,0.20262860589353987,0.04287009289189059
2015-10-01,0.017255546425636807,0.06009711150829605,0.055653673043714824,0.0601701119255878,0.05247261614388965,0.032184621294790564,0.04084601458194381,0.03933644248987073,0.5339826859257423,0.5036766070332709,0.04990447920372604,0.7266116234457377,0.6878109146667326,0.9771769027155007,0.7774694231685034,0.977176902715501,0.5861865345387338,0.03219144947792035,0.04084601458194381,0.053668189464938953,0.07984540486631067,0.038635542770741826,0.04365669052785365,0.23088850570845731,0.7498809624761872,0.326626899259001,0.04368105797227112
2015-10-05,0.017666392769104353,0.0681460375807833,0.0699809190467301,0.06747289473777734,0.058891899415682236,0.05458682132500842,0.041583598378532594,0.04096010521388088,0.5497643958568994,0.5106846272548534,0.05148180073882497,0.8854170917204969,0.7960338135054127,0.7987030893476559,0.8153765184214831,0.798703089347656,0.6484243547439981,0.03623527055351278,0.041583598378532594,0.050955273936029666,0.10362359468187166,0.03966593173907351,0.04415362384745353,0.24384956160852947,0.7500258610108417,0.3108467976301204,0.04644606685623198
2015-10-06,0.018077239112571898,0.06674749970619209,0.06472972798691762,0.07125107049739715,0.06753475743920584,0.04518812995819077,0.042164565216476546,0.0422909003861936,0.5604113198375423,0.5187153370830292,0.054886327862106454,0.7699924170580074,0.7566869040744361,0.7562567965121688,0.8542390632391091,0.7562567965121689,0.65181598046933,0.03870634219592323,0.042164565216476546,0.049556736860438266,0.0982538945491801,0.04032004769537789,0.04478302156760866,0.2331201242793126,0.7444411043961316,0.265159542337776,0.048205908974836065
2015-10-07,0.018488085456039437,0.0612194604036172,0.0636556911235382,0.06677886586238663,0.0638230455613138,0.023454033725218374,0.04281999759214722,0.04294855573635781,0.5626503111504635,0.5256497209670072,0.057882311730594216,0.6513982296829682,0.618368987366201,0.5884781619065438,0.7221147442196625,0.5884781619065439,0.5964015550326031,0.039910503966289645,0.04281999759214722,0.04961631813404466,0.10249997223987328,0.04092635522655114,0.045474859250623056,0.2275512152493328,0.7346998637837429,0.2694327618522687,0.04897368225555637
2015-10-08,0.018898931799506982,0.05880046052737409,0.05904293073495642,0.06352567380463703,0.06095993168677821,0.02676991242387599,0.043398812595850544,0.04330448066155368,0.5614863903533673,0.5309322045045941,0.0605187775348634,0.5740465923797862,0.5658699655231227,0.5150603596564401,0.6257004815254384,0.5150603596564403,0.5769306114537565,0.04057031762426072,0.043398812595850544,0.05008621562913862,0.10259190121903289,0.04172257949404745,0.04590313864076134,0.22119498634748733,0.7273770219179625,0.2625724660071426,0.049537224941293645
2015-10-09,0.01930977814297452,0.058302350672973846,0.0557312092649031,0.06207726384111756,0.058628964467289435,0.025545551296003048,0.043948693240955516,0.04357727425436797,0.5596529112440768,0.5347407100253381,0.07985286009950421,0.5350138718966535,0.5551024218981376,0.49994248753567616,0.5385755439504444,0.49994248753567627,0.5732885818680507,0.041072275376268064,0.043948693240955516,0.05066173312761024,0.09749340904766784,0.04226213282471142,0.04643077678423191,0.21512946887809095,0.7275948180163422,0.2732256668162274,0.05000749074182509
2015-10-12,0.019720624486442066,0.05385465183539351,0.056894788174950084,0.05954234383768503,0.0591668692317836,0.027886810104025845,0.0442124047882147,0.04338447210829138,0.5532378796629669,0.5363268183422197,0.07947028834106451,0.49734961684440004,0.46480950346161276,0.3649527023221968,0.46259601010984974,0.3649527023221969,0.5620510453919109,0.04115152895447627,0.0442124047882147,0.051104693895622444,0.1028799632150954,0.04287441468297365,0.04651821579983828,0.20850804458813355,0.7153298119872611,0.25527560668013166,0.050456174689557876
2015-10-13,0.020131470829909612,0.05456896831018043,0.05112450478933389,0.05720065367934751,0.05292684464661074,0.07017045197123095,0.04453950489809494,0.04328063588963438,0.5486360861628943,0.5365478813440011,0.07862126086655258,0.4504550734625401,0.47911015200868357,0.38663254869380753,0.4189415412754987,0.3866325486938077,0.5620035543293154,0.04122723538728629,0.04453950489809494,0.05167749367902086,0.09835327298161023,0.04308904152772175,0.046826378879346264,0.225169266627743,0.7296860113313961,0.3435038544673441,0.05008610554883153
2015-10-14,0.02054231717337715,0.04078171836055677,0.04348643418684023,0.04662654046454995,0.04637594780621246,0.09466784858291208,0.044119172841309506,0.04182394203511319,0.5305348132477238,0.5326030905013056,0.07726122216203202,0.2756057630706523,0.27520610348748953,0.004152072813429631,0.25041521472961026,0.004152072813429886,0.41242042383119193,0.041914358489837766,0.044119172841309506,0.05013040683891801,0.11855525415830714,0.0430309089590592,0.04626648345861112,0.20269140021897747,0.6858938791142289,0.2184022362037955,0.04801956807507157
2015-10-15,0.020953163516844696,0.038866958175620636,0.038175549264268194,0.04481586790756775,0.0394424841795567,0.036514294534827366,0.043602830272778226,0.04031672394675956,0.5143213930128815,0.5257554786986118,0.07472914852682416,0.25012925916428913,0.25445414070590233,0.0003345472153859375,0.1264762347747149,0.0003345472153861717,0.38630527055997793,0.04271746141577781,0.043602830272778226,0.04827230100753166,0.11096703999833374,0.042678632957968365,0.045700361412631174,0.1940214721826883,0.6696479221949071,0.17899111693006625,0.04722309133962305
2015-10-16,0.02136400986031224,0.03937715454459961,0.036803086214507175,0.04541941504083741,0.03835464478367584,0.026500549796352,0.043201264625171376,0.03900347880297067,0.5022755424735053,0.5175345614654899,0.07164014300309701,0.26876620458039935,0.26551251636163176,0.014550001256390771,0.0,0.014550001256390832,0.39489296491508447,0.04328369415843797,0.043201264625171376,0.046887560108266946,0.09923068896766474,0.042271764130174805,0.04529490671478453,0.20031374381448241,0.6583932232884975,0.1709255476010566,0.04671592537913993
2015-10-19,0.02177485620377978,0.04138787957737994,0.03715510910406633,0.04371135740813986,0.03944244823209897,0.03554834984221246,0.04282215830359193,0.038014046877207,0.49518141948824207,0.5093425031643048,0.06886003803174257,0.29078653729394444,0.3096836545706384,0.09797457925885127,0.03189162575366216,0.09797457925885156,0.41031452225956455,0.04357882254403539,0.04282215830359193,0.04582782676723901,0.09322023151859565,0.04192454865689982,0.04475077141363987,0.20875431863229385,0.6709936123446759,0.22524937610406925,0.0458263598009131
2015-10-20,0.022185702547247325,0.04594962108690215,0.04133816046207045,0.04850954523655937,0.04018959366513358,0.030602601283107208,0.04267138254515512,0.03756973406202796,0.49468156845886835,0.5026750409575544,0.06572787217729603,0.35903599127965224,0.40174398852059134,0.221374969886486,0.10702645963660433,0.2213749698864862,0.39572128461652073,0.04359965639055735,0.04267138254515512,0.04550617498708026,0.0883468046668115,0.04159698975278303,0.0445721643596903,0.2160205784417152,0.6838770864803045,0.28876569839023003,0.045286859282434366
