,Price,Returns,Lagged_Returns
momentum_ao,0.26062236919889975,0.036692724689404106,0.01042409923162122
momentum_roc,0.09163535678850188,0.2667512201475827,-0.01783655550652628
momentum_ppo,0.1815869456920045,0.06732290766774597,0.004914221255465539
momentum_ppo_signal,0.19011644064124192,0.026782477844972882,0.015977235747966
momentum_ppo_hist,-0.002046741932863401,0.15316165821152658,-0.02655595285576337
momentum_pvo,-0.0006915745186201598,0.004884524384642021,-0.04465053887355212
momentum_pvo_signal,-0.019373196873052355,-0.030446458385034722,-0.042277658789528424
momentum_pvo_hist,0.035571960718279276,0.06103503585359146,-0.012845633015863354
momentum_kama,0.99717665119881,-0.008510294261836334,-0.013974016090253519
others_dr,0.02458942116072402,0.9999999999999999,-0.018374765365532484
others_dlr,0.02458942116072402,0.9999999999999999,-0.018374765365532484
others_cr,1.0,0.02458942116072402,-0.015351519171193581
