Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,MACD,MACD_Signal,PSAR,CCI_20,RSI_14,Stoch_K,Stoch_D,WilliamsR_14,ROC_12,BB_Upper,BB_Middle,BB_Lower,ATR_14,KC_Upper,KC_Lower,OBV,AD_Line,CMF_20,VWAP
2015-08-25,0.049684982839749425,0.05116726901121588,0.05216016175561289,0.0500227962465406,0.04457734605571562,0.044607143002567906,0.0434180798293185,0.5727420548773485,0.5737682235617073,0.07570948670497288,0.42477095596992615,0.4222414552294219,0.13968909109354052,0.379081913269953,0.13968909109354055,0.514642352560093,0.047906433488200895,0.044607143002567906,0.04479421218064597,0.11266016698963638,0.04299312202540745,0.04579946156542358,0.24901981749525265,0.8115031925363992,0.5124915830574889,0.05040341994345615
2015-08-26,0.05081229001326787,0.053151653489612705,0.04937973351952746,0.04653295902453042,0.03651938156193852,0.045028369776222155,0.042968141676357485,0.5627713333032288,0.5696015383326082,0.07472223577607609,0.41950001219382155,0.4399046638790379,0.26555194576322416,0.22526270832410883,0.26555194576322416,0.5049643645205286,0.047677219503725,0.045028369776222155,0.04587005225448551,0.134637860017901,0.04400103545423201,0.04566943843200483,0.2576909533916288,0.8118836676425774,0.4846324125850652,0.050245020514404604
2015-08-27,0.05056557736620387,0.05033854829948703,0.053376296864964645,0.05317957685000185,0.05978162982307797,0.045594008171858436,0.04253667966521002,0.5543297793368681,0.5643455685052827,0.07313738909458331,0.41454050231501205,0.4363360268883708,0.25665354867883994,0.21851797363189043,0.25665354867883994,0.47397205123057323,0.04706367402281897,0.045594008171858436,0.047630991780409,0.13597232205203513,0.044675215757006004,0.046054449768640815,0.24349644586899796,0.8067641360359773,0.507128239399295,0.04959932697469366
2015-08-28,0.050119522555176266,0.04964999988462754,0.05478141206813486,0.05248986327089844,0.031159767011433116,0.04595565918803851,0.04210223923725592,0.546974013657149,0.5584654667069042,0.07164763321398002,0.40781357786051614,0.429496575213725,0.24056530643767682,0.25280720100985815,0.24056530643767682,0.4117780080150127,0.04672052388538572,0.04595565918803851,0.048706059262638796,0.1313529501806629,0.04522720056823348,0.046384896750096716,0.23609789302665865,0.7988820465124516,0.45246302024452073,0.04942688646719806
2015-08-31,0.04932111960929764,0.04743232181367646,0.05163485040496002,0.05026843243668916,0.04192305340081729,0.04628331083519649,0.04163029219644826,0.5401842677714814,0.552214974210548,0.07024726268621298,0.37406746228580673,0.41670475133190144,0.21176862118332107,0.23452550160854796,0.21176862118332107,0.4367490661187232,0.04631897425801629,0.04628331083519649,0.049773835196785826,0.12958137714516987,0.04573056161651967,0.04647628428803341,0.22614371314513537,0.8014845466071089,0.4718352543958122,0.04898401775045791
2015-09-01,0.04619201304694803,0.049906727148902486,0.05151081486755865,0.04629317487932422,0.03392413475743749,0.04645481487611702,0.04089413801608488,0.5314778464084682,0.5452316332085134,0.06893091439011192,0.36276549406409264,0.36781094550946847,0.09890844541811755,0.18090574897394127,0.0989084454181175,0.3562097961866406,0.046015476306581704,0.04645481487611702,0.050429267599927746,0.13525957283894086,0.046311466886742425,0.04653329250548244,0.21808879079794813,0.7870849203017575,0.4050644324217492,0.04809540273721036
2015-09-02,0.05257934004297954,0.05098647923257332,0.05363617240232166,0.04672585320108941,0.04276225390456015,0.0467234968246083,0.04085915911005622,0.5313215241047039,0.5396093569331815,0.06769354699177696,0.40175002239169977,0.4862907401916481,0.3292856579156877,0.21106302930513246,0.32928565791568765,0.4191421166669285,0.0458774293246082,0.0467234968246083,0.05110705940149993,0.1411413685664733,0.04681146173551615,0.046638270633366674,0.22824222984819306,0.7917265286783183,0.4082983894302592,0.04774375442545081
2015-09-03,0.05419958984194806,0.0503503161950668,0.056971620636539544,0.05098163163342451,0.025719850104387387,0.04691786500829703,0.04098759156047943,0.5328802376391496,0.5354665435797666,0.0665304216373421,0.4193201059824653,0.5129605454108851,0.38772459997517916,0.2708729115922914,0.38772459997517916,0.38441244641553385,0.04587922630010083,0.04691786500829703,0.051492225188541435,0.13202213046406613,0.047025367194120093,0.04678615309993922,0.2343491327022656,0.7985999513429578,0.4138634968082204,0.04718275368770808
2015-09-04,0.0473720345353576,0.050338610425444075,0.05259117207034841,0.052770427177062484,0.027551656773193784,0.04689018419990387,0.04042923261556214,0.5269299288900968,0.5307970693878,0.06543708380417332,0.36162534877945696,0.4051466930511689,0.1414692946365662,0.28533993566999055,0.1414692946365661,0.3402791606319404,0.04591345440811384,0.04689018419990387,0.05140170219948101,0.13573222441660193,0.04737929319347667,0.046543136120575146,0.22780728698000213,0.7874326486797177,0.39140577673238275,0.04676143444332348
2015-09-07,0.046467996101691944,0.043924871981925795,0.05182965261023259,0.04594247499038262,0.019975483708716192,0.04669552623882617,0.03983473207737037,0.5213592705781502,0.5257927345083112,0.06440934624099467,0.32607459149592377,0.3922902753352182,0.10886256345340202,0.21041506284850134,0.10886256345340195,0.3717273064432598,0.04610590955540278,0.04669552623882617,0.05081502726403944,0.12321431243932374,0.04717975867982738,0.04640145011916319,0.22306432238350826,0.7824290496677723,0.37578142847971874,0.04584048048276956
2015-09-08,0.04653246684652279,0.04440916579202464,0.05074329831227792,0.04500702199889073,0.020299804396994595,0.04631100931294252,0.039303220321856236,0.5171624361595949,0.5208334088655233,0.06344327293160676,0.33127023469693617,0.39354422676524436,0.11523186878761482,0.11779099694100738,0.11523186878761471,0.38111431145509983,0.046252267287204274,0.04631100931294252,0.049897989128400905,0.11598450380489067,0.046763245322961944,0.04630712062264192,0.22788429345277875,0.7806123129760282,0.3306654690942981,0.04494371322822033
2015-09-09,0.04764208766063038,0.04556476624466316,0.05316382490016491,0.0471057704365655,0.023221779143674837,0.0455771834139419,0.03893195882613998,0.515182833512432,0.5164150803107387,0.0625351640207821,0.361654967644217,0.4160950453113358,0.1680654417134634,0.1268313969142466,0.16806544171346338,0.4743008555211156,0.045600654653015105,0.0455771834139419,0.04911082073039266,0.10700027026189074,0.04582139164736182,0.04606542430957733,0.233398056120663,0.7731791246447842,0.25809780441673086,0.04404497604190338
2015-09-10,0.04713132077043297,0.04608999429739957,0.05115661415342665,0.044656338045949096,0.03027028669508271,0.045034405627203344,0.0385455920036567,0.5132682915639536,0.5124443674454047,0.06168154164460696,0.3603669915499024,0.4072631596179306,0.24760852546973341,0.17399307742657363,0.24760852546973344,0.4807448187011723,0.045349426704401286,0.045034405627203344,0.048289912706288934,0.10451613914735708,0.04492181714741228,0.046075158340528555,0.22621070084986922,0.7686941335744113,0.24041596698263096,0.04278476719216723
2015-09-11,0.047906314285434515,0.04491117122501659,0.05276244617823084,0.0451825292058296,0.018084744739224796,0.044124570002269936,0.03827259107070907,0.5127712250301795,0.5091545868508431,0.06087913661100228,0.370058010297007,0.42457790425798014,0.31272078583505764,0.2411223046499263,0.3127207858350576,0.47807579881413875,0.04379941523602171,0.044124570002269936,0.048081568329891605,0.09440890758443699,0.04380874220225878,0.045597851635430675,0.23050472973475397,0.7670057550660252,0.20179814222260145,0.042346768091491904
2015-09-14,0.04786518401881246,0.04451430944284546,0.05304577924255699,0.047345482194236566,0.01804666016571854,0.043323646502227586,0.03802152657272273,0.5125368559117017,0.5064693832057096,0.06012487587941387,0.37265115022353223,0.42376160506526517,0.30990796102357304,0.2893365480163715,0.309907961023573,0.4796594632052666,0.042465453823318955,0.043323646502227586,0.0478666093340914,0.0831147071814983,0.042944621980342934,0.04495379703197522,0.22621974362382385,0.7650044226168818,0.19218227545079913,0.04219519733987548
2015-09-15,0.0461744990692079,0.04380234351186135,0.052219324499704844,0.04578465806394599,0.015668724800622036,0.042098193826457186,0.037627333982528266,0.5107858248218083,0.5039224109843204,0.05941587079172081,0.3536207251665834,0.38957618729662713,0.135832631232883,0.2513423683201184,0.13583263123288303,0.46991445614830346,0.0391479686446049,0.042098193826457186,0.04885806484278962,0.07292342485466458,0.04163814468897076,0.04406601705941815,0.22249937278899257,0.7577591074217781,0.13535910871936507,0.041999775167858966
2015-09-16,0.04771252281126648,0.04451426110109796,0.0528154991112883,0.04617625699620481,0.01994859513684296,0.04099549544670977,0.037422639674315195,0.5112431534193039,0.5019889929227651,0.05874940600928927,0.37256029433400967,0.42905105027142865,0.2736696546811872,0.23806834618384148,0.2736696546811872,0.48811616472678976,0.035149176366816304,0.04099549544670977,0.0507986840121262,0.06505617839341202,0.04050337952473049,0.04298897658393408,0.2272359529821696,0.7554460908346313,0.13620478391478097,0.04167122968726389
2015-09-18,0.047818227251721745,0.0469654298638863,0.05257349391208832,0.04734547881537232,0.02787979273180555,0.040179531793402834,0.037247883618559574,0.511927507493082,0.5005981247938311,0.05812292911380365,0.4040164364497192,0.4318190412700824,0.2831428409781207,0.22897050995053098,0.2831428409781207,0.5135633631110417,0.03217460752007556,0.040179531793402834,0.05225080249508682,0.06408695256252098,0.03950201023680239,0.04227980979142698,0.23385571107227493,0.7485181627089537,0.14144489286365325,0.041467526559252454
2015-09-21,0.04779474886817642,0.043592226359024544,0.05188867763763799,0.045591711710285476,0.012590846298950457,0.0394267519794505,0.037087451341782096,0.5126468286528931,0.49964926060396325,0.057534040832047245,0.35055915996156467,0.4312508139431329,0.28103871838574895,0.27832807676708815,0.281038718385749,0.4636637670869552,0.028460848559028917,0.0394267519794505,0.05459334188562556,0.05558400886344533,0.03836814303203251,0.041737993382099936,0.23086614951238338,0.7517449277008985,0.17116831568251056,0.04140321748661657
2015-09-22,0.04494741738470526,0.0453779342623995,0.04678795217847276,0.04646850672580405,0.023632488453072982,0.03911474124355868,0.03666098311777255,0.5104320846168323,0.4983857461521609,0.0569804858471962,0.24890463372503538,0.3646405066550863,0.2789223555573865,0.28011354278678374,0.2789223555573864,0.429457029298208,0.02832472568745842,0.03911474124355868,0.05411287222859981,0.06694267153620742,0.038003613459872854,0.041285525695330616,0.22525486831917418,0.7504348864744987,0.23018838488919313,0.0411507263195513
2015-09-23,0.04563428938965991,0.043668024003852335,0.049456384214620286,0.04375605098667662,0.0139479016206201,0.03890714048141625,0.036342993594450645,0.5096399785516679,0.4971945270175004,0.05608385404721419,0.29491671888092275,0.38594251072784924,0.3392145505788393,0.2991730960562173,0.3392145505788392,0.48701691931776225,0.02824444455322883,0.03890714048141625,0.0537825409292734,0.06522976304453493,0.037516990217174695,0.04129039617064334,0.22856664812619407,0.7496250491201287,0.23762178248340676,0.04053487686631568
2015-09-24,0.051240761893887043,0.04743229273447397,0.05149902331148021,0.04389638930656026,0.026732486438701086,0.03892909995331145,0.03660920602856804,0.5151165559945493,0.49748887967437877,0.045772588347420845,0.5183442402820624,0.5347228407771015,0.7295094045200089,0.4516145142512816,0.729509404520009,0.5384099285935957,0.028316166946321775,0.03892909995331145,0.05375207766233972,0.06855982528120941,0.03706492304560988,0.0416422385063171,0.23491399062882828,0.7590681715651582,0.2709782836422646,0.040207117540422554
2015-09-28,0.05280233297215925,0.05081716163440553,0.05735531456539056,0.05073605804792625,0.026875082167410566,0.03904373518163573,0.03700434749546522,0.5212118142435601,0.4991125985489799,0.04600360609869872,0.7054905278682909,0.5692103559168646,0.8112203003566837,0.6325499825356691,0.8112203003566839,0.5502266518519833,0.028734696816584693,0.03904373518163573,0.05354741607136013,0.06487183216218351,0.037001647677189,0.04193769388963903,0.24129519095952529,0.755147967477062,0.26176010857281334,0.04053035172241792
2015-09-29,0.05216248668696355,0.05256800875906864,0.05621599005207667,0.04949093997965892,0.03776608927319259,0.03914843846664473,0.037298639884654816,0.5254200291279215,0.5013700233667711,0.04659038974783766,0.681677423569079,0.5512751380835419,0.687186155384364,0.7508303664452792,0.6871861553843641,0.5362761163439563,0.02905078414741974,0.03914843846664473,0.05342894344099133,0.06956039136133085,0.03718603751385763,0.04197015138431304,0.23232803767388943,0.7467901271536621,0.2626693572902795,0.04122836296534288
2015-09-30,0.05213904277975234,0.05370022214707315,0.05634588305184779,0.05654693933484628,0.03824735837381551,0.03929285892330314,0.03756258817859959,0.5287464850231557,0.5039335862993647,0.047539318213152354,0.6583771963962375,0.5505840623695588,0.6419324320867364,0.7210617365398646,0.6419324320867364,0.5401783271161373,0.02941846415994631,0.03929285892330314,0.053336188490606645,0.07674464108686244,0.03750094864415221,0.0421247254671428,0.22324661219645459,0.7362700287533578,0.2026286058935407,0.04191937678608887
2015-10-01,0.05877866758897754,0.0544296849210919,0.058854843197116036,0.051320685556500434,0.032184621294790564,0.03993793342917362,0.038457390815212156,0.5383126173128687,0.5081631886931436,0.0488182784350292,0.7266047715532411,0.6878084576276725,0.9771769895419672,0.7774727213389657,0.9771769895419673,0.586185734584234,0.03147373355611399,0.03993793342917362,0.05249470944456083,0.07984448463035587,0.037773873376149014,0.04268967024618414,0.23088850570845731,0.7498809624761875,0.3266268992590022,0.0427123495014492
2015-10-05,0.06665109715417167,0.06844191615692974,0.06599807639755012,0.05759912910508724,0.05458682132500842,0.040659120439980934,0.04004476704531479,0.5539476705102426,0.5151078608953669,0.05036127151487904,0.8854137781149054,0.7960325628410083,0.7987038270913212,0.8153791276090308,0.7987038270913214,0.6484248139226777,0.0354273803253225,0.040659120439980934,0.0498411255169838,0.1036229376053609,0.038781283155941926,0.04317559728051218,0.24384956160852947,0.7500258610108419,0.3108467976301217,0.04541604338891736
2015-10-06,0.06528324859739926,0.06330621994500152,0.06969367943888455,0.06605227475667869,0.04518812995819077,0.04122716540149424,0.04134582169654122,0.5644956606155268,0.5230659755368549,0.053691711922388946,0.7699903119525009,0.7566860153112234,0.7562579745556655,0.8542399681694463,0.7562579745556657,0.6518161620896354,0.0378433393216282,0.04122716540149424,0.048473172640659784,0.09825327150144464,0.03942080479063953,0.04379104759319813,0.2331201242793126,0.7444411043961313,0.2651595423377751,0.047136852125413575
2015-10-07,0.05987642854414299,0.06225575300460773,0.06531917697663309,0.06242198948981603,0.023454033725218374,0.04186802399974143,0.04198877472235041,0.5667137868701958,0.529937660673371,0.05662249948099765,0.6513950564245943,0.6183672561124939,0.5884783723979019,0.7221159068207349,0.5884783723979019,0.596402204064821,0.039020642696512564,0.04186802399974143,0.04853145679164647,0.10249937906391826,0.040013587820130425,0.04446755837465943,0.2275512152493328,0.7346998637837426,0.26943276185226755,0.04788759509626206
2015-10-08,0.05751066249585762,0.05774460758881128,0.062137260387672255,0.059621894349917826,0.02676991242387599,0.0424339680751844,0.042336757387345936,0.5655608071084864,0.535172409757115,0.059201592532573316,0.5740457915967921,0.5658719485662668,0.5150660371490879,0.6257034805700626,0.515066037149088,0.5769312710704185,0.03966576690441509,0.0424339680751844,0.048991051638619026,0.10259134600002662,0.04079205157009691,0.0448863482795403,0.22119498634748733,0.7273770219179623,0.26257246600714135,0.04843864597089681
2015-10-09,0.05702320160753488,0.054505438405030804,0.06072023157173817,0.057341815000357066,0.025545551296003048,0.04297162528342663,0.042603437905360475,0.5637441702729344,0.5389464575616042,0.0781149415774616,0.5350084165394939,0.5550982904241507,0.4999395870167216,0.5385772988284735,0.4999395870167216,0.5732879165546342,0.04015650629681483,0.04297162528342663,0.04955401573980969,0.09749287337568452,0.04131957296550981,0.045402300361904624,0.21512946887809095,0.7275948180163421,0.27322566681622595,0.04889847564702243
2015-10-12,0.05267332252982926,0.055643680191322376,0.058240969252450536,0.05786816483179641,0.027886810104025845,0.04322947945240613,0.04241495396579603,0.5573888528434239,0.5405182287993039,0.0777406931027613,0.4973481865354046,0.46481088313568975,0.36495803151770007,0.46259962890999556,0.3649580315177001,0.5620532292508239,0.04023399728266819,0.04322947945240613,0.049987297365862354,0.10287946227298456,0.041918204906220724,0.04548780794880791,0.20850804458813355,0.7153298119872609,0.2552756066801281,0.04933720900287447
2015-10-13,0.05337184753572127,0.05000017468296808,0.05595034137572513,0.05176499348015795,0.07017045197123095,0.04354931064393103,0.042313434868803734,0.5528297749596164,0.5407372846238264,0.07691014773761232,0.4504512257310499,0.47910907662102264,0.38663403449753425,0.41894380650921126,0.3866340344975342,0.5620038398951456,0.040308009709633,0.04354931064393103,0.050547585383485055,0.09835279361176974,0.042128048216905634,0.045789148138220825,0.225169266627743,0.7296860113313965,0.34350385446734333,0.04897534190339553
2015-10-14,0.039886981060494764,0.04253001187713196,0.04560728485325527,0.04535782679264261,0.09466784858291208,0.043138314425657576,0.04088928484318388,0.534896579495466,0.5368281213789655,0.07557970732841404,0.2756003677061851,0.2752038671959944,0.004152021132829163,0.25041872336878673,0.004152021132828976,0.4124196006470209,0.04097982879717538,0.043138314425657576,0.04903429072768681,0.11855499191051927,0.04207120307550838,0.045241645863751345,0.20269140021897747,0.6858938791142295,0.218402236203796,0.04695462233543618
2015-10-15,0.03801436449566431,0.037336066667973344,0.04383632938597298,0.038576703207725216,0.036514294534827366,0.042633453303498825,0.03941575438574402,0.5188338657882865,0.5300423978901797,0.07310273419415539,0.25012589238524496,0.2544534364076331,0.00033454807521952207,0.12647813451487894,0.0003345480752194874,0.386305775201992,0.04176501847914904,0.042633453303498825,0.04721682370706212,0.1109667851117841,0.04172678589321055,0.04468806595608593,0.1940214721826883,0.6696479221949075,0.17899111693006703,0.04617581269677923
2015-10-16,0.03851320257425134,0.03599362037895787,0.04442651751855681,0.03751257705755401,0.026500549796352,0.04224080670830488,0.03813184516498447,0.5068998129610236,0.5218957569558158,0.07008096276344047,0.2687607837439326,0.26550823055342115,0.014545290910225321,0.0,0.014545290910225162,0.39489220297261063,0.042318641148048564,0.04224080670830488,0.04586232769776025,0.09922996972245002,0.04132898276540864,0.04429158378285647,0.20031374381448241,0.6583932232884979,0.17092554760105683,0.045679885942869924
2015-10-19,0.04047997400760217,0.03633805745455432,0.04275595017345657,0.03857665742843086,0.03554834984221246,0.04187013372048842,0.037164529243811584,0.4998716718532073,0.513777737008543,0.06736136847579707,0.2907832171073241,0.3096832481847228,0.09797469374910436,0.03189163018827598,0.09797469374910428,0.4103137508321201,0.042607185543175885,0.04187013372048842,0.04482577927650569,0.09321955187707726,0.04098951614243329,0.04375950651334126,0.20875431863229385,0.6709936123446765,0.22524937610406975,0.044810050041257876
2015-10-20,0.044941590884236604,0.04042906108743766,0.04744920773732497,0.03930734907605038,0.030602601283107208,0.04172270417301588,0.03673014461131202,0.49937646491205995,0.5071705342833682,0.0642973746279639,0.3590323698433231,0.40174295142336347,0.22137374007729801,0.10702592312487255,0.22137374007729793,0.39572201385265676,0.04262755408081126,0.04172270417301588,0.04451114962110034,0.08834601059078978,0.040669256785290875,0.04358484992840328,0.2160205784417152,0.6838770864803051,0.28876569839023014,0.04428251192435556
2015-10-21,0.04532310599776507,0.041829628855006795,0.0505956997781859,0.04383783502650296,0.021911551723358746,0.04159603081449992,0.03637482348443005,0.4997382138056396,0.5019671628875884,0.06160106004187069,0.38312967429821687,0.40926433290091513,0.2319256548810457,0.1809165295703305,0.23192565488104566,0.34288952749917323,0.04263457216094835,0.04159603081449992,0.04425165910147197,0.07674432009765558,0.040551307523909175,0.04351455673549426,0.22122324164595028,0.6814295783850777,0.273743912921711,0.043896462090721344
2015-10-23,0.04681172515300941,0.0431780177950577,0.05184220092020814,0.046006929268644914,0.02651837710118349,0.041691577840789806,0.03620041744198815,0.5019250843738061,0.49830254049794487,0.05922830320610864,0.39921589591959583,0.43936557788283803,0.2730977656162904,0.24044329521966423,0.2730977656162902,0.36343595271982365,0.04261454017839034,0.041691577840789806,0.04446263251763358,0.0672227958948739,0.04026387460912417,0.04397057177482294,0.2275197461802813,0.6807644387779036,0.27661916364255557,0.04333824360711641
